ID,Path,Image Area,Pixel Size,Cntour Pixel Area,Area in square nm,Density
2|219,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,917.0,391808.8496025334,4.987787383149015e-08
2|220,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,920.5,393304.3032269705,4.987787383149015e-08
2|221,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,923.5,394586.1206193452,4.987787383149015e-08
2|222,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,924.0,394799.75685140764,4.987787383149015e-08
2|223,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,926.5,395867.9380117199,4.987787383149015e-08
2|224,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,937.5,400567.9351170938,4.987787383149015e-08
2|225,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,939.0,401208.84381328116,4.987787383149015e-08
2|226,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,940.0,401636.11627740605,4.987787383149015e-08
2|227,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,941.5,402277.0249735934,4.987787383149015e-08
2|228,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,943.0,402917.9336697808,4.987787383149015e-08
2|229,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,946.5,404413.3872942179,4.987787383149015e-08
2|230,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,949.5,405695.2046865926,4.987787383149015e-08
2|231,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,955.5,408258.83947134204,4.987787383149015e-08
2|232,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,956.5,408686.11193546694,4.987787383149015e-08
2|233,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,957.0,408899.74816752935,4.987787383149015e-08
2|234,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,960.5,410395.2017919665,4.987787383149015e-08
2|235,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,961.0,410608.838024029,4.987787383149015e-08
2|236,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,964.5,412104.29164846614,4.987787383149015e-08
2|237,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,969.5,414240.6539690906,4.987787383149015e-08
2|238,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,970.0,414454.2902011531,4.987787383149015e-08
2|239,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,971.5,415095.1988973404,4.987787383149015e-08
2|240,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,977.5,417658.8336820898,4.987787383149015e-08
2|241,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,981.5,419367.92353858944,4.987787383149015e-08
2|242,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,981.5,419367.92353858944,4.987787383149015e-08
2|243,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,982.0,419581.55977065186,4.987787383149015e-08
2|244,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,989.0,422572.4670195262,4.987787383149015e-08
2|245,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,992.0,423854.28441190085,4.987787383149015e-08
2|246,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,992.0,423854.28441190085,4.987787383149015e-08
2|247,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,992.0,423854.28441190085,4.987787383149015e-08
2|248,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,995.0,425136.1018042756,4.987787383149015e-08
2|249,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,996.0,425563.3742684005,4.987787383149015e-08
2|250,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,997.0,425990.6467325254,4.987787383149015e-08
